"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"mikado.5G3797.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3799.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3807.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3809.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3817.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3814.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3818.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3815.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3824.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3831.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3838.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3841.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3840.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3844.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3846.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3847.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3852.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3855.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3857.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3874.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3878.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3879.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3881.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3905.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3908.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3911.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3915.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3917.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3918.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3919.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3924.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3925.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3927.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3929.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3931.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3933.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3934.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3936.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3937.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3940.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3944.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3949.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3951.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3953.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3955.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3956.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3957.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3958.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3962.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3964.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3972.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3974.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3975.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G3979.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3980.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3986.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3987.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3991.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3992.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3994.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3998.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G3999.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4000.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4004.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4010.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4013.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4017.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4019.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4020.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4024.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4028.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4029.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4032.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4041.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4044.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4046.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4049.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4053.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4055.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4056.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4059.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4060.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4067.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4070.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4074.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4079.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4080.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4081.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4083.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4094.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4096.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4102.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4106.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4109.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4104.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4127.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4129.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4130.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4131.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4132.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4143.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4144.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4151.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4148.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4159.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4165.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4168.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4171.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4181.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4182.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4183.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4187.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4188.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4189.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4193.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4195.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4198.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4203.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4204.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4208.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4213.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4214.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4218.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4227.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4228.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4237.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4244.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4246.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4249.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4250.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4281.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4284.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4290.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4291.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4300.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4301.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4311.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4312.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4322.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4326.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4327.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4332.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4333.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4334.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4336.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4341.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4342.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4351.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4352.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4353.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4354.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4360.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4355.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4361.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4362.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4371.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4372.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4373.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4376.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4377.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4387.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4391.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4392.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4393.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4394.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4395.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4406.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4404.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4407.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4409.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4413.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4435.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4436.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4432.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4438.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4440.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4443.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4445.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4448.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4453.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4479.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4480.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4481.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4491.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4497.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4499.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4501.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4505.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4507.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4508.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4536.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4537.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4542.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4545.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4549.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4553.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4554.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4556.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4561.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4563.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4566.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4571.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4568.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4569.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4572.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4585.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4598.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4602.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4606.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4634.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4635.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4637.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4640.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4653.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4662.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4706.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4742.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4748.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4754.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.5G4771.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"mikado.5G4773.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4775.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4889.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G4895.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4910.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G4959.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G5000.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G5017.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G5132.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G5367.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G5439.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G5511.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G5655.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G5667.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"mikado.5G5879.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G5960.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"mikado.5G6003.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G6866.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G7037.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"mikado.5G7501.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.5G8114.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"mikado.5G8652.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"mikado.5G8834.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G8883.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.5G8989.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG1.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG4.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG2.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG16.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG22.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG31.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG38.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG35.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG70.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG71.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG73.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG75.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG78.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG88.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG89.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG97.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG125.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG128.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG133.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG131.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG132.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG137.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"mikado.mitochondriaG138.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"mikado.mitochondriaG142.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG141.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"mikado.mitochondriaG143.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"mikado.mitochondriaG157.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG176.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG177.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG180.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG191.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG198.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG203.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG204.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG217.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG214.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"mikado.mitochondriaG221.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG229.1.orf2"	"Arabidopsis thaliana"	0	1	0	0	0	0
"mikado.mitochondriaG231.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG248.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"mikado.mitochondriaG250.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG256.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG254.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"mikado.mitochondriaG260.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"MIND_mikado.1G97.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G385.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G404.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G418.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G710.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G782.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1027.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1034.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1141.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1200.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1290.1"	"Arabidopsis thaliana"	1	0	1	1	0	0
"MIND_mikado.1G1299.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1414.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1420.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1431.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1500.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1706.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1753.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G1810.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2368.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2381.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2413.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2429.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2447.1.orf2"	"Arabidopsis thaliana"	1	0	0	0	0	0
"MIND_mikado.1G2447.1.orf3"	"Arabidopsis thaliana"	1	0	0	0	0	0
"MIND_mikado.1G2497.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2644.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2655.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2687.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G2825.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2874.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2877.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G2929.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3204.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3429.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3539.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3586.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3628.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3761.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3801.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3802.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3883.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3884.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3916.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G3958.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4015.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4173.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4209.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4217.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4225.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4282.1.orf2"	"Arabidopsis thaliana"	1	0	0	0	0	0
"MIND_mikado.1G4287.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4292.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4299.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4316.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4355.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G4358.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
