"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"MIND_mikado.1G6559.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6560.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6561.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6562.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6563.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6564.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6565.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6566.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6567.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6568.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6569.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6570.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6571.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6572.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6573.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6574.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6575.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6576.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6577.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6582.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6583.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6584.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6585.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6588.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6589.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6590.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6591.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6592.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6594.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6595.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6596.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6597.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6598.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6609.1.orf2"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G6611.1.orf3"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G6623.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6624.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6625.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6626.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6627.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6629.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6630.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6632.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6634.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6637.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6639.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6641.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6643.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6644.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6646.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6647.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6648.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6649.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6651.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6652.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6653.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6654.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6655.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6656.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6659.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6675.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6679.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6680.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6681.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6682.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6683.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6684.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6685.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6686.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6687.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6689.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6695.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6696.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6697.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6698.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6699.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6701.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6702.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6703.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6706.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6707.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6708.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6710.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6711.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6712.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6713.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6722.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6723.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6724.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6727.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6728.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6729.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6730.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6731.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6732.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6733.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6734.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6735.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6736.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6738.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6757.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6760.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6769.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G6772.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6776.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G6798.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6800.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6806.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6830.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6831.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G6840.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6841.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6844.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6845.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6846.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6847.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6910.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6913.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6916.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6917.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6919.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6924.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6926.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6937.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6943.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6944.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6948.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6950.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6952.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G6984.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G6992.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7008.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7014.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7022.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7043.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7073.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7077.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7103.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7107.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7133.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7137.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7150.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7151.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7152.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7153.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7155.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7165.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7167.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7170.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7173.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7191.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7210.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7211.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7212.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7222.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7228.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7230.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G7231.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7232.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G7235.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7239.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7241.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7242.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7255.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7269.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7273.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7286.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7307.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7312.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7372.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G739.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7397.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7414.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7424.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7434.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7441.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7453.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7476.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7500.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7505.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7509.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G7600.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7604.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7608.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7614.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7620.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7646.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7647.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7650.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7657.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7658.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7688.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G769.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7735.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7756.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7808.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7810.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7815.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7827.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G7830.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7832.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7866.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7892.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7895.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7914.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7964.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G7978.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8069.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8232.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8259.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8279.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8321.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8402.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G842.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8468.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8488.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8500.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8531.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G858.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8642.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8686.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8736.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8811.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G8841.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9009.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9010.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9090.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9171.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9188.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9217.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9313.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9323.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9333.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9337.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9371.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9410.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9426.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9449.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9462.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9464.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9515.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9549.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9564.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9566.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9588.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9618.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9627.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9637.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9651.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9791.1.orf2"	"Arabidopsis thaliana"	1	0	1	1	1	0
"MIND_mikado.1G9935.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9936.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9953.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9962.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.1G9975.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9981.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.1G9996.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1014.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1021.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.2G1037.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1044.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.2G1083.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1099.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1111.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1140.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1142.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1149.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1178.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1188.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1192.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1207.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1210.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1223.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1227.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1234.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1243.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1244.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1269.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1270.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1271.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1272.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1280.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1288.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1289.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1297.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1299.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G130.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G13.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1315.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1316.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1331.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1334.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1336.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1343.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G135.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1355.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1392.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1397.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1402.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1404.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G142.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1436.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1437.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1447.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.2G1464.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1472.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1485.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1489.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1521.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1523.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1533.1.orf2"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.2G1554.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1556.1.orf2"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1605.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1638.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1649.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1675.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1681.1"	"Arabidopsis thaliana"	1	0	0	1	1	0
"MIND_mikado.2G1687.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1702.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1721.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1729.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1730.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
"MIND_mikado.2G1731.1"	"Arabidopsis thaliana"	1	0	0	1	0	0
