"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"AT5G07280.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07290.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07300.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07310.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07320.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07330.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07340.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07340.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07350.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07350.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07360.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07360.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07360.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07370.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07370.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07370.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07370.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G07380.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07380.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07380.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07380.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G07380.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G07380.6"	"Eukaryota"	1	1	1	1	1	1
"AT5G07390.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07390.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.6"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.7"	"Eukaryota"	1	1	1	1	1	1
"AT5G07400.8"	"Eukaryota"	1	1	1	1	1	1
"AT5G07410.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07420.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07430.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07440.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07440.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07440.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07450.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07460.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07470.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07475.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07480.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07480.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07490.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07500.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07510.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07510.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07510.3"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07520.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07520.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07530.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07530.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07530.3"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07540.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07540.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07545.1"	"Arabidopsis thaliana"	1	1	1	0	0	1
"AT5G07550.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07550.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07550.3"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07560.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07570.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07570.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07570.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07571.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07572.1"	"Brassicaceae"	1	1	1	1	0	1
"AT5G07580.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07590.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07590.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07590.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07590.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07600.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07610.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07620.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07630.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07630.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07640.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07650.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07650.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07660.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07670.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07680.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07680.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07690.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07700.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07700.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07710.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07720.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07730.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07740.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07740.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07740.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07760.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07760.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07770.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07770.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07770.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07770.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G07780.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07790.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07790.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07790.3"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07800.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07810.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07820.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07830.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07840.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07840.uORF1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G07850.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07860.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07870.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07880.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07880.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07890.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07890.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07890.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07890.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G07890.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G07900.1"	"Eukaryota"	1	1	0	1	1	1
"AT5G07910.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07920.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07920.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07920.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G07930.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07930.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07930.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07940.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07940.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07940.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07940.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G07940.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G07950.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07960.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07970.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07970.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07970.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G07980.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G07980.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G07990.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08000.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08000.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08005.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08010.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08020.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08030.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08030.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08040.1"	"Eukaryota"	1	1	1	1	0	1
"AT5G08050.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08055.1"	"Tracheophyta"	1	1	1	1	0	1
"AT5G08060.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08070.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08070.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08080.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08080.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08080.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08080.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G08080.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G08090.1"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT5G08100.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08100.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08110.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08110.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08110.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08120.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08120.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08130.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.6"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.7"	"Eukaryota"	1	1	1	1	1	1
"AT5G08130.8"	"Eukaryota"	1	1	1	1	1	1
"AT5G08139.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08139.2"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08141.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08150.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08160.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08160.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08170.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08170.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08170.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08170.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08170.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08180.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08180.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08190.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08190.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08200.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08230.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08240.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08250.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08250.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08260.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08270.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08280.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08290.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08290.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08300.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08305.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08310.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08310.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08315.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08320.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08320.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08330.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08335.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08335.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08340.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08340.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08350.1"	"Eukaryota"	1	1	0	1	1	1
"AT5G08360.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08360.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08370.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08370.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08380.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08380.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08390.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08391.1"	"Eukaryota"	1	0	0	1	1	1
"AT5G08400.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08400.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08410.1"	"Cellular Organisms"	1	1	1	0	1	1
"AT5G08410.2"	"Cellular Organisms"	1	1	1	0	1	1
"AT5G08415.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08420.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08430.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08430.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08440.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08440.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08440.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08450.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08450.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08450.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08460.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08470.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08470.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08470.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08470.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08480.1"	"Eukaryota"	1	1	1	0	1	1
"AT5G08480.2"	"Eukaryota"	1	1	1	0	1	1
"AT5G08480.3"	"Eukaryota"	1	1	1	0	1	1
"AT5G08490.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.6"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.7"	"Eukaryota"	1	1	1	1	1	1
"AT5G08490.8"	"Eukaryota"	1	1	1	1	1	1
"AT5G08500.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08500.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08505.1"	"Brassicaceae"	1	1	1	1	0	1
"AT5G08510.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08520.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08530.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08535.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08535.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08535.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08535.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G08540.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08550.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08560.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08560.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08560.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08565.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08565.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08570.1"	"Cellular Organisms"	1	1	1	0	1	1
"AT5G08570.2"	"Cellular Organisms"	1	1	1	0	1	1
"AT5G08570.3"	"Cellular Organisms"	1	1	1	0	1	1
"AT5G08580.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08580.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08590.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08590.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08600.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08600.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08600.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08610.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08620.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08630.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08630.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08630.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08640.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08640.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08650.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08650.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08660.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08660.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08660.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08660.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G08670.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08680.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08690.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08695.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08710.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08710.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08720.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08730.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08740.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G08750.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.10"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.6"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.7"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.8"	"Eukaryota"	1	1	1	1	1	1
"AT5G08750.9"	"Eukaryota"	1	1	1	1	1	1
"AT5G08760.1"	"Brassicaceae"	1	1	1	1	1	1
"AT5G08770.1"	"Tracheophyta"	0	1	0	0	1	1
"AT5G08780.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G08790.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09210.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09220.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09225.1"	"Eukaryota"	1	1	1	0	1	1
"AT5G09230.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09230.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09230.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09230.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09230.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09230.6"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09230.7"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09240.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09240.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09240.3"	"Tracheophyta"	1	1	1	1	1	1
"AT5G09250.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09250.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09250.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09250.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G09250.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G09260.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09270.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09270.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09280.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09290.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09300.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09300.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09300.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09300.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09310.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09315.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09320.1"	"Eukaryota"	1	1	1	0	1	1
"AT5G09330.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09330.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09330.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09330.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G09330.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G09330.uORF1"	"Brassicaceae"	1	1	1	1	1	1
"AT5G09340.1"	"Eukaryota"	0	0	0	0	1	1
"AT5G09350.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09360.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09370.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09370.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09370.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09380.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09380.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09380.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09390.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09390.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09400.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09410.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09410.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09410.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09410.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09420.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09430.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09440.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09445.1"	"Arabidopsis thaliana"	0	0	0	1	1	1
"AT5G09450.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09460.1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G09460.uORF1"	"Tracheophyta"	1	1	1	1	1	1
"AT5G09460.uORF2"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT5G09460.uORF3"	"Tracheophyta"	1	1	1	1	1	1
"AT5G09470.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09480.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09490.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09500.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09510.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09510.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09520.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09530.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09540.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09550.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09560.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09570.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09580.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09580.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09590.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09600.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09600.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09600.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09610.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09620.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09620.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09630.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09640.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09650.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09660.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09660.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09660.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09660.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09660.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT5G09670.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09670.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09670.uORF1"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT5G09680.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09680.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09680.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.1"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.10"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.11"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.12"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.13"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.14"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.2"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.3"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.4"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.5"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.6"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.7"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.8"	"Eukaryota"	1	1	1	1	1	1
"AT5G09690.9"	"Eukaryota"	1	1	1	1	1	1
"AT5G09700.1"	"Cellular Organisms"	1	1	1	1	1	1
